rank,rank_last_week,weeks_on_list,primary_isbn13,publisher,description,title,author,book_image,amazon_product_url,week,nyt_list
1,0,1,9781455521289,Grand Central,The government hitman Will Robie uncovers a serious threat as he attempts to take out a fellow assassin who has gone rogue. ,THE HIT,DAVID BALDACCI,https://storage.googleapis.com/du-prd/books/images/9781455521289.jpg,http://www.amazon.com/The-Will-Robie-David-Baldacci/dp/1455521302?tag=NYTBSREV-20,2013-05-12,Combined Print & E-Book Fiction
2,0,1,9780345545848,Bantam,"Nikki Fairchild yearns to know the secrets of the powerful multimillionaire Damien Stark, and their troubled pasts will either bind them close or shatter them completely. A sequel to “Release Me.”",CLAIM ME,J KENNER,https://storage.googleapis.com/du-prd/books/images/9780345545831.jpg,http://www.amazon.com/Claim-Me-Stark-Trilogy-Novel-ebook/dp/B00AXIZ5MC?tag=NYTBSREV-20,2013-05-12,Combined Print & E-Book Fiction
3,0,1,9781250031808,St. Martin's,A woman must deal with her personal issues before she will be able to keep her promise to help the family of her deceased friend.,FLY AWAY,KRISTIN HANNAH,https://storage.googleapis.com/du-prd/books/images/9780312577216.jpg,http://www.amazon.com/Fly-Away-Kristin-Hannah/dp/0312577214?tag=NYTBSREV-20,2013-05-12,Combined Print & E-Book Fiction
6,0,1,9780988301320,Abbi Glines,"For Woods Kerrington, the carefree girl who didn’t care what the world thought of her was more breakable than he could ever imagine.",TWISTED PERFECTION,ABBI GLINES,https://storage.googleapis.com/du-prd/books/images/9780988301320.jpg,,2013-05-12,Combined Print & E-Book Fiction
8,0,1,9780812993851,Dial,A woman tries to break up her sister’s impulsive marriage.,WEDDING NIGHT,SOPHIE KINSELLA,https://storage.googleapis.com/du-prd/books/images/9780812993844.jpg,http://www.amazon.com/Wedding-Night-Novel-Sophie-Kinsella-ebook/dp/B009MYARIK?tag=NYTBSREV-20,2013-05-12,Combined Print & E-Book Fiction
9,0,1,9781101621172,Putnam,"The second book of a new Victorian paranormal series, Ladies of Lantern Street, by Jayne Ann Krentz, writing pseudonymously.",THE MYSTERY WOMAN,AMANDA QUICK,https://storage.googleapis.com/du-prd/books/images/9781101621172.jpg,http://www.amazon.com/Mystery-Woman-Ladies-Lantern-Street/dp/0515154210?tag=NYTBSREV-20,2013-05-12,Combined Print & E-Book Fiction
14,0,1,9780385535311,Doubleday,Characters real and imaginary meet in a historic portrait of the City of Light across the centuries.,PARIS,EDWARD RUTHERFURD,https://storage.googleapis.com/du-prd/books/images/9780385535304.jpg,http://www.amazon.com/Paris-The-Novel-Edward-Rutherfurd-ebook/dp/B009Y4I5N2?tag=NYTBSREV-20,2013-05-12,Combined Print & E-Book Fiction
1,0,1,9781101621219,Putnam,"A former criminal attorney who has been acquitted of his wife’s murder retreats to his family estate on a rocky New England cliff, where he is comforted by the house’s caretaker amid continuing danger.",WHISKEY BEACH,NORA ROBERTS,https://storage.googleapis.com/du-prd/books/images/9780399159893.jpg,http://www.amazon.com/Whiskey-Beach-Nora-Roberts/dp/0399159894?tag=NYTBSREV-20,2013-05-05,Combined Print & E-Book Fiction
3,0,1,9781250019974,St. Martin's,The forensic sculptor Eve Duncan undertakes a job for a man with dark secrets; the first book in a trilogy.,TAKING EVE,IRIS JOHANSEN,https://storage.googleapis.com/du-prd/books/images/9781250019981.jpg,http://www.amazon.com/Taking-Eve-Duncan-Iris-Johansen/dp/1250034337?tag=NYTBSREV-20,2013-05-05,Combined Print & E-Book Fiction
5,0,1,A00B00C9QORFW,Katy Evans,"Remington Tate, the star of the dangerous underground fighting circuit, sets a woman’s mind ablaze and her body on fire with wanting.",REAL,KATY EVANS,https://storage.googleapis.com/du-prd/books/images/A00B00C9QORFW.jpg,https://www.amazon.com/dp/1476755590?tag=NYTBSREV-20,2013-05-05,Combined Print & E-Book Fiction
6,0,1,9781476731544,Gallery Books,A Wall Street bad boy starts wondering whether the finance whiz Sara Dillon is somebody for him outside the bedroom. A sequel to “Beautiful Bastard.”,BEAUTIFUL STRANGER,CHRISTINA LAUREN,https://storage.googleapis.com/du-prd/books/images/9781476731544.jpg,http://www.amazon.com/Beautiful-Stranger-The-Series-ebook/dp/B00A0BHS8Q?tag=NYTBSREV-20,2013-05-05,Combined Print & E-Book Fiction
12,0,1,9780316221252,"Mulholland/Little, Brown",The clinical psychologist Joe O’Loughlin and the ex-cop Vincent Ruiz persuade the police to reopen the investigation into the fate of two popular teenage girls who disappeared years earlier.,SAY YOU'RE SORRY,MICHAEL ROBOTHAM,https://storage.googleapis.com/du-prd/books/images/9780316221252.jpg,http://www.amazon.com/Say-Youre-Sorry-Michael-Robotham-ebook/dp/B007HGPO8S?tag=NYTBSREV-20,2013-05-05,Combined Print & E-Book Fiction
1,16,2,9780989078313,Rachel Van Dyken,"Jake, a Seattle millionaire, asks his formerly estranged childhood friend Kacey to pretend to be engaged to him. But she reckoned without Jake’s brother, Travis.",THE BET,RACHEL VAN DYKEN,https://storage.googleapis.com/du-prd/books/images/9780989078313.jpg,,2013-04-28,Combined Print & E-Book Fiction
2,0,1,9781451668964,Simon & Schuster,Two sisters are threatened by a dark secret from their family’s past.,DADDY'S GONE A HUNTING,MARY HIGGINS CLARK,https://storage.googleapis.com/du-prd/books/images/9781451668964.jpg,http://www.amazon.com/Daddys-Gone-Hunting-Higgins-Clark-ebook/dp/B009R659L8?tag=NYTBSREV-20,2013-04-28,Combined Print & E-Book Fiction
3,0,1,9781101621202,Penguin Group,The New York lawyer Stone Barrington discovers a shadowy network beneath the world of European wealth.,UNINTENDED CONSEQUENCES,STUART WOODS,https://storage.googleapis.com/du-prd/books/images/9781101621202.jpg,http://www.amazon.com/Unintended-Consequences-Stone-Barrington-Book/dp/0399159878?tag=NYTBSREV-20,2013-04-28,Combined Print & E-Book Fiction
5,0,1,9781250025999,St. Martin's Press,"An Army doctor returns from Afghanistan when his wife dies in what at first appears to be an accident, and finds that his life is falling apart.",DON'T GO,LISA SCOTTOLINE,https://storage.googleapis.com/du-prd/books/images/9781250025999.jpg,http://www.amazon.com/Dont-Go-Lisa-Scottoline-ebook/dp/B008BU6THE?tag=NYTBSREV-20,2013-04-28,Combined Print & E-Book Fiction
6,0,1,9780985547325,Laree Bailey Press," young woman goes to bed with a sexy man, but complications ensue. The first in a series.",DAMAGED,H M WARD,https://storage.googleapis.com/du-prd/books/images/9780985547325.jpg,http://www.amazon.com/Damaged-Ferro-Family-H-M-Ward-ebook/dp/B00C6OHRLS?tag=NYTBSREV-20,2013-04-28,Combined Print & E-Book Fiction
1,0,1,9781476712994,Simon & Schuster,"Travis’s life is full of fast women, underground gambling and violence. But just when he thinks he’s invincible, Abby brings him to his knees; a sequel to “Beautiful Disaster.”",WALKING DISASTER,JAMIE MCGUIRE,https://storage.googleapis.com/du-prd/books/images/9781476712987.jpg,http://www.amazon.com/Walking-Disaster-Maddox-Brothers-Series-ebook/dp/B008J2AH7C?tag=NYTBSREV-20,2013-04-21,Combined Print & E-Book Fiction
2,0,1,9781101620380,Penguin Group,"Jace, Ash and Gabe are powerful and used to getting anything they want. But Jace’s friendship with Ash is jeopardized when he becomes obsessed with an alluring woman; Book 2 of the Breathless trilogy.",FEVER,MAYA BANKS,https://storage.googleapis.com/du-prd/books/images/9780425267066.jpg,http://www.amazon.com/Fever-Breathless-Maya-Banks/dp/0425267067?tag=NYTBSREV-20,2013-04-21,Combined Print & E-Book Fiction
3,0,1,9780345533531,Random House Publishing,A Seattle lawyer loses her job and remakes her life; she finds support at the local knitting store. A Blossom Street novel.,STARTING NOW,DEBBIE MACOMBER,https://storage.googleapis.com/du-prd/books/images/9780345533531.jpg,http://www.amazon.com/Starting-Now-Blossom-Street-Novel-ebook/dp/B005O1BGRQ?tag=NYTBSREV-20,2013-04-21,Combined Print & E-Book Fiction
6,0,1,9780316230803,"Little, Brown & Company","A woman appears in different versions of the same events, centered on World War II. ",LIFE AFTER LIFE,KATE ATKINSON,https://storage.googleapis.com/du-prd/books/images/9780316176484.jpg,http://www.amazon.com/Life-After-A-Novel-ebook/dp/B008TUQ60G?tag=NYTBSREV-20,2013-04-21,Combined Print & E-Book Fiction
11,0,1,9780985003784,The Indie Voice,A set of eight novels about life and death by various authors.,TO DIE FOR,JANA DELEON AND OTHERS,,,2013-04-21,Combined Print & E-Book Fiction
13,0,1,9781455599264,Grand Central Publishing,A member of the Chaos Motorcycle Club falls in love with the daughter of the club’s leader; a Chaos novel.,OWN THE WIND,KRISTEN ASHLEY,https://storage.googleapis.com/du-prd/books/images/9781455599264.jpg,http://www.amazon.com/Own-Wind-A-Chaos-Novel-ebook/dp/B00AMIL9C8?tag=NYTBSREV-20,2013-04-21,Combined Print & E-Book Fiction
1,0,1,9781101607718,Penguin Group,Book 11 of the Black Dagger Brotherhood series.,LOVER AT LAST,J R WARD,https://storage.googleapis.com/du-prd/books/images/9780451239358.jpg,http://www.amazon.com/Lover-Last-Black-Dagger-Brotherhood/dp/0451418808?tag=NYTBSREV-20,2013-04-14,Combined Print & E-Book Fiction
4,0,1,9781460309674,Harlequin,"Hank Cooper inherits a beachfront property in Thunder Point, Ore., and finds himself with a community’s destiny in his hands.",THE WANDERER,RON CARR,https://storage.googleapis.com/du-prd/books/images/9780778314479.jpg,http://www.amazon.com/The-Wanderer-Book-Thunder-Point-ebook/dp/B00ALTVIHO?tag=NYTBSREV-20,2013-04-14,Combined Print & E-Book Fiction
5,0,1,9780062075833,HarperCollins Publishers,"Leila’s psychic abilities have been sputtering, her vampire lover seems distant, and now she’s in the crosshairs of a killer who may be closer than she realizes.",TWICE TEMPTED,JEANIENE FROST,https://storage.googleapis.com/du-prd/books/images/9780062075833.jpg,http://www.amazon.com/Twice-Tempted-Night-Prince-Jeaniene/dp/0062076108?tag=NYTBSREV-20,2013-04-14,Combined Print & E-Book Fiction
7,0,1,9780812984613,Random House,"Two brothers, both lawyers, come together in a small Maine town to defend their good-for-nothing nephew; by the Pulitzer Prize-winning author of “Olive Kitteridge.”",THE BURGESS BOYS,ELIZABETH STROUT,https://storage.googleapis.com/du-prd/books/images/9781400067688.jpg,http://www.amazon.com/The-Burgess-Boys-A-Novel-ebook/dp/B009MYAWIA?tag=NYTBSREV-20,2013-04-14,Combined Print & E-Book Fiction
12,0,1,9781460309681,Harlequin,"An emergency brings Emily back home to the North Carolina coast, where the man she once loved — now a widower with a young son — longs for a second chance.",SAND CASTLE BAY,SHERRYL WOODS,https://storage.googleapis.com/du-prd/books/images/9780778314363.jpg,http://www.amazon.com/Sand-Castle-Ocean-Breeze-Novel/dp/0778314367?tag=NYTBSREV-20,2013-04-14,Combined Print & E-Book Fiction
15,0,1,9780062049629,HarperCollins Publishers,"In 1933, the private investigator Maisie Dobbs helps an Indian man whose sister’s murder has been ignored by Scotland Yard.",LEAVING EVERYTHING MOST LOVED,JACQUELINE WINSPEAR,https://storage.googleapis.com/du-prd/books/images/9780062049605.jpg,http://www.amazon.com/Leaving-Everything-Most-Loved-Maisie-ebook/dp/B008QXXQOU?tag=NYTBSREV-20,2013-04-14,Combined Print & E-Book Fiction
1,0,1,9781101611029,Penguin Group,"Six years after the woman he loved married another man, Jake Fisher discovers that neither she nor their life together were what theyseemed, and he sets out to uncover the truth.",SIX YEARS,HARLAN COBEN,https://storage.googleapis.com/du-prd/books/images/9781101611029.jpg,http://www.amazon.com/Six-Years-Harlan-Coben/dp/045141411X?tag=NYTBSREV-20,2013-04-07,Combined Print & E-Book Fiction
4,0,1,9781476713137,Simon & Schuster,"In Book 2 of the Just One Night series, Kasie Fitzgerald is crazy about Robert, the man she slept with in Las Vegas, but Dave, her
fiancé, is furious.",EXPOSED,KYRA DAVIS,https://storage.googleapis.com/du-prd/books/images/9781476713137.jpg,,2013-04-07,Combined Print & E-Book Fiction
8,0,1,A00B00BUPMC8C,Jasinda Wilder,"Years after her boyfriend’s accidental death, Nell Hawthorne encounters his older brother, and they embark on a painful but ultimately healing relationship.",FALLING INTO YOU,JASINDA WILDER,https://storage.googleapis.com/du-prd/books/images/A00B00BUPMC8C.jpg,http://www.amazon.com/Falling-Into-You-Book-ebook/dp/B00BUPMC8C?tag=NYTBSREV-20,2013-04-07,Combined Print & E-Book Fiction
12,0,1,9781476711102,Simon & Schuster,"Kasie Fitzgerald sleeps with a man in Las Vegas. She meant for it to be just one night, but she winds up wanting more. Then he offers to engage her P.R. firm. Part 1 of the Just One Night series.",THE STRANGER,KYRA DAVIS,https://storage.googleapis.com/du-prd/books/images/9781476711102.jpg,,2013-04-07,Combined Print & E-Book Fiction
13,0,1,A00B00BTJQZNC,J.C. Reed,"Brooke Stewart, a New York real estate agent who avoids relationships, embarks on an affair with Jeff Mayfield, a millionaire playboy.",SURRENDER YOUR LOVE,JC REED,https://storage.googleapis.com/du-prd/books/images/A00B00BTJQZNC.jpg,http://www.amazon.com/Surrender-Your-Love-J-C-Reed-ebook/dp/B00BTJQZNC?tag=NYTBSREV-20,2013-04-07,Combined Print & E-Book Fiction
15,0,1,9780446557634,Grand Central Publishing,A Princeton admissions officer is shaken when issues from her past resurface; originally published in 2009 and the basis of the recently released movie.,ADMISSION,JEAN HANFF KORELITZ,https://storage.googleapis.com/du-prd/books/images/9780446557634.jpg,http://www.amazon.com/Admission-Jean-Hanff-Korelitz-ebook/dp/B0026772YM?tag=NYTBSREV-20,2013-04-07,Combined Print & E-Book Fiction
6,0,1,9781460306390,Harlequin,"Three women on Blackberry Island, bound by the strongest of friendships, are at crucial turning points in their lives.",THREE SISTERS,SUSAN MALLERY,https://storage.googleapis.com/du-prd/books/images/9781460306390.jpg,http://www.amazon.com/Three-Sisters-Blackberry-Island-Mallery/dp/0778314340?tag=NYTBSREV-20,2013-03-31,Combined Print & E-Book Fiction
9,0,1,9781101609279,Penguin Group,"The 13th novel featuring Joe Pickett, a Wyoming game warden.",BREAKING POINT,C J BOX,https://storage.googleapis.com/du-prd/books/images/9781101609279.jpg,http://www.amazon.com/Breaking-Point-Joe-Pickett-Novel/dp/0425264602?tag=NYTBSREV-20,2013-03-31,Combined Print & E-Book Fiction
15,0,1,A00B00BLBK1QK,Abbi Glines,Rush and Blaire break up and she returns home to Alabama. Can she ever trust him again?,NEVER TOO FAR,ABBI GLINES,https://storage.googleapis.com/du-prd/books/images/A00B00BLBK1QK.jpg,https://www.amazon.com/dp/1476776016?tag=NYTBSREV-20,2013-03-31,Combined Print & E-Book Fiction
1,0,1,9781476718217,Simon & Schuster,The success of Kellan’s band poses a challenge to his relationship with Kiera.,RECKLESS,S C STEPHENS,https://storage.googleapis.com/du-prd/books/images/9781476718217.jpg,http://www.amazon.com/Reckless-Thoughtless-S-C-Stephens-ebook/dp/B0092PUTZK?tag=NYTBSREV-20,2013-03-24,Combined Print & E-Book Fiction
2,0,1,9780988982901,J. Lynn,"Nineteen-year-old Avery Morgansten hopes she can escape the tragedy in her past when she goes to college, but threats follow her.",WAIT FOR YOU,J LYNN,https://storage.googleapis.com/du-prd/books/images/9780988982901.jpg,https://www.amazon.com/dp/0062294776?tag=NYTBSREV-20,2013-03-24,Combined Print & E-Book Fiction
3,0,1,9781101619650,Penguin Group,"The shape-shifter Mercy Thompson seeks assistance from an unlikely ally when her mate, the Alpha werewolf Adam Hauptman, and the rest of his pack are abducted.",FROST BURNED,PATRICIA BRIGGS,https://storage.googleapis.com/du-prd/books/images/9780441020010.jpg,http://www.amazon.com/Frost-Burned-Thompson-Patricia-Briggs/dp/044102002X?tag=NYTBSREV-20,2013-03-24,Combined Print & E-Book Fiction
8,0,1,9781101592663,Penguin Group,"In 1902, the young detective Isaac Bell discovers that provocateurs, not the union members he was hired to investigate, are causing trouble in the coal mines.",THE STRIKER,CLIVE CUSSLER AND JUSTIN SCOTT,https://storage.googleapis.com/du-prd/books/images/9781101592663.jpg,http://www.amazon.com/The-Striker-Isaac-Bell-Adventure/dp/0425264688?tag=NYTBSREV-20,2013-03-24,Combined Print & E-Book Fiction
11,0,1,9781451647044,Howard Books,"Teenage friends, separated by a move, come together as adults to see whether they can find love.",THE CHANCE,KAREN KINGSBURY,https://storage.googleapis.com/du-prd/books/images/9781451647044.jpg,http://www.amazon.com/The-Chance-Novel-Karen-Kingsbury-ebook/dp/B008J2B6V8?tag=NYTBSREV-20,2013-03-24,Combined Print & E-Book Fiction
15,0,1,9781414381855,Tyndale House Publishers,A C.I.A. operative searches for two nuclear warheads that survived an Israeli attack on Iran.,DAMASCUS COUNTDOWN,JOEL C ROSENBERG,https://storage.googleapis.com/du-prd/books/images/9781414381855.jpg,http://www.amazon.com/Damascus-Countdown-Joel-C-Rosenberg-ebook/dp/B008PX1XHI?tag=NYTBSREV-20,2013-03-24,Combined Print & E-Book Fiction
1,0,1,9781101609248,Penguin Group,"Lt. Eve Dallas must crunch the numbers as she investigates the death of a successful accountant; by Nora Roberts, writing pseudonymously.  ",CALCULATED IN DEATH,J D ROBB,https://storage.googleapis.com/du-prd/books/images/9781101609248.jpg,http://www.amazon.com/Calculated-Death-J-D-Robb/dp/0425250733?tag=NYTBSREV-20,2013-03-17,Combined Print & E-Book Fiction
2,0,1,9781439149706,Simon & Schuster,"A New Hampshire baker finds herself in the midst of two Holocaust stories: her grandmother’s story of survival, and the confessions of an elderly German man, an SS officer. ",THE STORYTELLER,JODI PICOULT,https://storage.googleapis.com/du-prd/books/images/9781439149706.jpg,http://www.amazon.com/The-Storyteller-Jodi-Picoult-ebook/dp/B008J48RA4?tag=NYTBSREV-20,2013-03-17,Combined Print & E-Book Fiction
8,0,1,9780062078124,HarperCollins Publishers,Valerie Moyer doesn’t believe in vampires — until she is kidnapped by a fanged psychopath.,IMMORTAL EVER AFTER,LYNSAY SANDS,https://storage.googleapis.com/du-prd/books/images/9780062078124.jpg,http://www.amazon.com/Immortal-Ever-After-Argeneau-Vampire-ebook/dp/B00AV6FD64?tag=NYTBSREV-20,2013-03-17,Combined Print & E-Book Fiction
